,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Incomplete_Rides,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Booking_Date,Booking_Time,Booking_Month,Total_Revenue,Total_Bookings
14157,CNR1961860959,Success,CID496103,Bike,Richmond Town,Electronic City,No,462,Credit Card,43,3.9,4.9,#NAME?,2024-07-26,09:43:00,7,11148671,20407
14158,CNR7122619338,Success,CID113083,Bike,MG Road,Rajajinagar,No,358,Cash,1,4.4,4.7,#NAME?,2024-07-16,05:23:00,7,11148671,20407
14159,CNR1525155227,Success,CID527794,eBike,Koramangala,Bellandur,No,575,Cash,20,3.9,3.3,#NAME?,2024-07-02,04:34:00,7,11148671,20407
14160,CNR3083996350,Driver Not Found,CID674379,Auto,Magadi Road,Hulimavu,,261,,0,,,#NAME?,2024-07-06,19:18:00,7,11148671,20407
14161,CNR6747191476,Success,CID231548,Prime Sedan,Ulsoor,Mysore Road,No,532,Cash,19,4.0,4.7,#NAME?,2024-07-07,21:07:00,7,11148671,20407
14162,CNR1288512902,Canceled by Driver,CID237989,Auto,Yelahanka,JP Nagar,,2207,,0,,,#NAME?,2024-07-26,02:47:00,7,11148671,20407
14163,CNR6913680039,Success,CID412599,Auto,Varthur,Chickpet,No,141,UPI,14,3.1,4.5,#NAME?,2024-07-24,04:01:00,7,11148671,20407
14164,CNR3990098891,Canceled by Driver,CID163362,Mini,Magadi Road,Basavanagudi,,170,,0,,,#NAME?,2024-07-14,14:06:00,7,11148671,20407
14165,CNR5086142757,Success,CID533057,Prime SUV,Magadi Road,JP Nagar,No,272,Cash,39,4.6,4.5,#NAME?,2024-07-22,10:57:00,7,11148671,20407
14166,CNR7411162550,Success,CID427178,Bike,Shantinagar,Rajarajeshwari Nagar,No,593,Cash,35,3.3,4.7,#NAME?,2024-07-04,04:48:00,7,11148671,20407
14167,CNR7627587327,Success,CID202975,Bike,Langford Town,Koramangala,No,1431,Cash,49,4.8,3.2,#NAME?,2024-07-16,07:26:00,7,11148671,20407
14168,CNR1960276346,Success,CID794962,Auto,Hosur Road,Majestic,No,753,Cash,8,4.2,4.8,#NAME?,2024-07-26,06:30:00,7,11148671,20407
14169,CNR1953950854,Success,CID161647,Auto,Ramamurthy Nagar,Indiranagar,No,204,Cash,6,3.6,3.6,#NAME?,2024-07-05,12:10:00,7,11148671,20407
14170,CNR2625523467,Success,CID385362,Bike,Shantinagar,Basavanagudi,No,361,Cash,25,4.0,4.2,#NAME?,2024-07-05,20:01:00,7,11148671,20407
14171,CNR6402501963,Canceled by Customer,CID361364,Mini,Vijayanagar,Langford Town,,232,,0,,,#NAME?,2024-07-29,09:39:00,7,11148671,20407
14172,CNR2725887691,Canceled by Driver,CID677385,Prime Sedan,Chickpet,Cox Town,,364,,0,,,#NAME?,2024-07-13,22:25:00,7,11148671,20407
14173,CNR1035606603,Success,CID147586,Prime SUV,Frazer Town,Rajarajeshwari Nagar,No,606,Credit Card,27,4.3,3.4,#NAME?,2024-07-26,10:25:00,7,11148671,20407
14174,CNR7662480995,Success,CID369648,Auto,HSR Layout,Majestic,No,2157,Cash,7,4.0,4.9,#NAME?,2024-07-30,10:58:00,7,11148671,20407
14175,CNR2790307120,Success,CID833445,Mini,Rajarajeshwari Nagar,Yelahanka,No,381,UPI,9,4.6,3.3,#NAME?,2024-07-05,16:14:00,7,11148671,20407
14176,CNR4330702007,Canceled by Driver,CID452016,Prime Sedan,Sarjapur Road,Rajarajeshwari Nagar,,473,,0,,,#NAME?,2024-07-30,12:26:00,7,11148671,20407
14177,CNR1065443735,Driver Not Found,CID532595,Prime Plus,Electronic City,Cox Town,,315,,0,,,#NAME?,2024-07-03,04:18:00,7,11148671,20407
14178,CNR1607958788,Success,CID453869,Prime SUV,Bellandur,Chickpet,No,786,Cash,29,3.9,4.5,#NAME?,2024-07-11,05:22:00,7,11148671,20407
14179,CNR4531806366,Canceled by Driver,CID114354,Prime Sedan,Hebbal,Electronic City,,230,,0,,,#NAME?,2024-07-14,15:19:00,7,11148671,20407
14180,CNR1921163952,Success,CID436428,Prime Sedan,Whitefield,Frazer Town,No,669,UPI,37,4.1,3.1,#NAME?,2024-07-26,21:19:00,7,11148671,20407
14181,CNR9174794603,Success,CID302243,eBike,Ramamurthy Nagar,Richmond Town,No,492,UPI,35,3.2,3.9,#NAME?,2024-07-05,07:57:00,7,11148671,20407
14182,CNR5467061954,Success,CID332309,eBike,Devanahalli,Kadugodi,No,421,Cash,27,3.1,4.0,#NAME?,2024-07-05,01:17:00,7,11148671,20407
14183,CNR4133906927,Success,CID928014,Prime Plus,Cox Town,Chamarajpet,No,319,Cash,18,4.9,3.3,#NAME?,2024-07-25,23:02:00,7,11148671,20407
14184,CNR5590704366,Success,CID647967,Mini,Langford Town,Hulimavu,No,452,Credit Card,3,4.3,3.3,#NAME?,2024-07-07,22:53:00,7,11148671,20407
14185,CNR7263238057,Canceled by Customer,CID803148,Prime SUV,Shantinagar,Basavanagudi,,483,,0,,,#NAME?,2024-07-15,14:33:00,7,11148671,20407
14186,CNR3950390103,Success,CID109029,Auto,Chickpet,Chickpet,No,445,UPI,9,3.6,3.0,#NAME?,2024-07-13,06:47:00,7,11148671,20407
14187,CNR3183249496,Canceled by Driver,CID958545,Mini,Mysore Road,Tumkur Road,,257,,0,,,#NAME?,2024-07-22,02:15:00,7,11148671,20407
14188,CNR3600015295,Canceled by Driver,CID779936,eBike,Indiranagar,Hosur Road,,2457,,0,,,#NAME?,2024-07-11,09:58:00,7,11148671,20407
14189,CNR2617640913,Success,CID757296,Auto,Cox Town,KR Puram,No,1349,Cash,17,3.5,4.3,#NAME?,2024-07-02,12:26:00,7,11148671,20407
14190,CNR4413350640,Success,CID120585,Prime SUV,Electronic City,MG Road,No,555,UPI,27,4.8,3.2,#NAME?,2024-07-05,02:41:00,7,11148671,20407
14191,CNR8024743075,Canceled by Customer,CID821518,Mini,RT Nagar,Langford Town,,2330,,0,,,#NAME?,2024-07-24,17:25:00,7,11148671,20407
14192,CNR1464522263,Success,CID722216,Auto,Chickpet,Padmanabhanagar,Yes,2515,Cash,16,3.5,3.7,#NAME?,2024-07-14,07:31:00,7,11148671,20407
14193,CNR8176288768,Canceled by Driver,CID513637,eBike,JP Nagar,Rajajinagar,,417,,0,,,#NAME?,2024-07-14,11:12:00,7,11148671,20407
14194,CNR4852048007,Canceled by Driver,CID840097,Mini,Sahakar Nagar,Tumkur Road,,482,,0,,,#NAME?,2024-07-29,00:53:00,7,11148671,20407
14195,CNR3997331072,Success,CID363582,Prime Sedan,KR Puram,Whitefield,No,131,UPI,19,3.9,3.6,#NAME?,2024-07-30,10:27:00,7,11148671,20407
14196,CNR8198981213,Success,CID538878,Auto,Banashankari,Banashankari,No,496,UPI,1,4.0,4.9,#NAME?,2024-07-27,12:17:00,7,11148671,20407
14197,CNR8689069663,Success,CID785186,Prime Plus,Koramangala,Kadugodi,No,627,Cash,14,4.3,3.0,#NAME?,2024-07-18,14:39:00,7,11148671,20407
14198,CNR4739589189,Canceled by Driver,CID531691,Auto,Magadi Road,Peenya,,111,,0,,,#NAME?,2024-07-17,11:21:00,7,11148671,20407
14199,CNR2387145067,Driver Not Found,CID648052,Prime Sedan,Marathahalli,Hennur,,861,,0,,,#NAME?,2024-07-01,06:05:00,7,11148671,20407
14200,CNR8039720576,Canceled by Driver,CID401134,Mini,Ramamurthy Nagar,Jayanagar,,433,,0,,,#NAME?,2024-07-17,18:20:00,7,11148671,20407
14201,CNR2857021685,Canceled by Driver,CID432371,Prime SUV,KR Puram,KR Puram,,420,,0,,,#NAME?,2024-07-25,14:26:00,7,11148671,20407
14202,CNR4394361707,Success,CID909542,Mini,Kengeri,Marathahalli,No,182,Credit Card,12,4.3,4.4,#NAME?,2024-07-11,08:34:00,7,11148671,20407
14203,CNR9210632388,Success,CID406479,eBike,Hosur Road,BTM Layout,Yes,828,Cash,17,4.6,4.9,#NAME?,2024-07-27,08:43:00,7,11148671,20407
14204,CNR1287408270,Success,CID556789,eBike,Shivajinagar,Mysore Road,No,462,Debit Card,44,4.1,3.9,#NAME?,2024-07-15,16:19:00,7,11148671,20407
14205,CNR7095897976,Canceled by Customer,CID622940,Mini,Bellandur,Hosur Road,,141,,0,,,#NAME?,2024-07-22,20:37:00,7,11148671,20407
14206,CNR5055308899,Success,CID723289,Bike,BTM Layout,Hennur,No,713,Cash,17,4.4,4.0,#NAME?,2024-07-28,23:32:00,7,11148671,20407
14207,CNR8903512079,Canceled by Customer,CID880664,Bike,Shivajinagar,Shantinagar,,259,,0,,,#NAME?,2024-07-14,06:04:00,7,11148671,20407
14208,CNR4944916205,Success,CID243826,eBike,Kengeri,RT Nagar,No,377,Cash,19,3.1,4.1,#NAME?,2024-07-18,04:10:00,7,11148671,20407
14209,CNR1126890426,Success,CID321266,eBike,Frazer Town,Malleshwaram,No,805,Cash,16,3.8,4.4,#NAME?,2024-07-08,02:54:00,7,11148671,20407
14210,CNR2923577802,Success,CID388395,Prime Plus,Sahakar Nagar,Electronic City,No,673,Cash,27,3.8,3.0,#NAME?,2024-07-08,05:48:00,7,11148671,20407
14211,CNR1709276664,Success,CID660457,Prime Sedan,HSR Layout,Chamarajpet,No,184,Cash,35,3.7,4.1,#NAME?,2024-07-16,07:10:00,7,11148671,20407
14212,CNR5813084058,Success,CID935779,Prime Sedan,Koramangala,Sahakar Nagar,No,109,UPI,4,3.6,3.8,#NAME?,2024-07-15,20:51:00,7,11148671,20407
14213,CNR1494392097,Driver Not Found,CID801965,Mini,Sarjapur Road,HSR Layout,,380,,0,,,#NAME?,2024-07-06,03:11:00,7,11148671,20407
14214,CNR9919482864,Success,CID413497,eBike,Yelahanka,Kengeri,No,237,UPI,35,4.3,4.3,#NAME?,2024-07-04,17:58:00,7,11148671,20407
14215,CNR7340325936,Canceled by Driver,CID725709,Prime Sedan,Basavanagudi,Devanahalli,,1735,,0,,,#NAME?,2024-07-01,20:21:00,7,11148671,20407
14216,CNR6388882766,Canceled by Customer,CID283317,Mini,Shantinagar,HSR Layout,,497,,0,,,#NAME?,2024-07-06,05:31:00,7,11148671,20407
14217,CNR7598020866,Success,CID267860,Bike,Varthur,Frazer Town,No,426,Cash,39,4.1,3.7,#NAME?,2024-07-29,08:26:00,7,11148671,20407
14218,CNR3779509598,Success,CID629637,Mini,Shantinagar,Ulsoor,No,805,UPI,5,4.1,4.6,#NAME?,2024-07-06,06:40:00,7,11148671,20407
14219,CNR9064366502,Success,CID808398,Prime Sedan,Tumkur Road,Rajajinagar,No,449,UPI,11,4.4,3.3,#NAME?,2024-07-08,18:00:00,7,11148671,20407
14220,CNR9292935338,Success,CID544369,eBike,Richmond Town,Bannerghatta Road,No,164,Cash,3,4.4,4.2,#NAME?,2024-07-13,03:54:00,7,11148671,20407
14221,CNR8819961114,Driver Not Found,CID737741,Bike,Hosur Road,Shivajinagar,,332,,0,,,#NAME?,2024-07-21,00:07:00,7,11148671,20407
14222,CNR3336924574,Success,CID624787,Auto,Frazer Town,Padmanabhanagar,No,397,Credit Card,3,4.8,4.5,#NAME?,2024-07-05,12:58:00,7,11148671,20407
14223,CNR7056170656,Success,CID804089,Auto,Varthur,Hennur,No,350,Credit Card,19,3.3,4.8,#NAME?,2024-07-21,20:51:00,7,11148671,20407
14224,CNR7640642870,Success,CID381300,Prime SUV,Jayanagar,Chickpet,No,222,Cash,13,3.0,4.4,#NAME?,2024-07-02,18:56:00,7,11148671,20407
14225,CNR5064237049,Driver Not Found,CID700132,Bike,Tumkur Road,HSR Layout,,197,,0,,,#NAME?,2024-07-15,14:58:00,7,11148671,20407
14226,CNR2197689499,Success,CID331754,Prime Plus,Majestic,Mysore Road,No,280,Cash,15,4.1,4.0,#NAME?,2024-07-17,07:48:00,7,11148671,20407
14227,CNR9377319773,Success,CID125967,eBike,Sarjapur Road,Peenya,No,396,UPI,14,4.8,3.1,#NAME?,2024-07-07,10:44:00,7,11148671,20407
14228,CNR7818249650,Success,CID437169,Mini,Chickpet,Sarjapur Road,No,995,UPI,39,4.3,4.9,#NAME?,2024-07-12,08:02:00,7,11148671,20407
14229,CNR5446482723,Success,CID929382,Prime Sedan,Peenya,Banashankari,No,704,Cash,38,3.2,4.3,#NAME?,2024-07-18,13:28:00,7,11148671,20407
14230,CNR1116099981,Canceled by Driver,CID362266,Bike,Richmond Town,KR Puram,,458,,0,,,#NAME?,2024-07-24,02:58:00,7,11148671,20407
14231,CNR6293358461,Success,CID380010,Mini,JP Nagar,Padmanabhanagar,No,1893,Cash,6,3.7,4.1,#NAME?,2024-07-06,00:06:00,7,11148671,20407
14232,CNR9955159367,Driver Not Found,CID941313,Prime Plus,Kengeri,Sahakar Nagar,,316,,0,,,#NAME?,2024-07-24,19:59:00,7,11148671,20407
14233,CNR5180900603,Success,CID600077,eBike,Chamarajpet,Majestic,No,1345,Cash,15,3.7,3.4,#NAME?,2024-07-20,00:39:00,7,11148671,20407
14234,CNR4632339332,Success,CID461933,Prime SUV,Cox Town,BTM Layout,No,218,Cash,21,4.7,3.8,#NAME?,2024-07-15,21:24:00,7,11148671,20407
14235,CNR7232447602,Success,CID479120,eBike,Langford Town,Chamarajpet,No,484,UPI,12,3.5,4.8,#NAME?,2024-07-14,22:20:00,7,11148671,20407
14236,CNR6019104909,Canceled by Driver,CID117448,Mini,Tumkur Road,Hulimavu,,332,,0,,,#NAME?,2024-07-21,21:12:00,7,11148671,20407
14237,CNR7568315712,Success,CID989482,Prime Sedan,Malleshwaram,Ramamurthy Nagar,No,383,UPI,27,4.1,3.9,#NAME?,2024-07-23,10:31:00,7,11148671,20407
14238,CNR6763454359,Success,CID880260,Bike,RT Nagar,Hosur Road,No,406,UPI,48,4.5,4.9,#NAME?,2024-07-03,05:53:00,7,11148671,20407
14239,CNR6462730903,Success,CID782211,Prime Sedan,Mysore Road,Basavanagudi,No,385,UPI,29,4.8,3.3,#NAME?,2024-07-28,08:31:00,7,11148671,20407
14240,CNR5223549154,Driver Not Found,CID648356,Bike,Hosur Road,Hebbal,,428,,0,,,#NAME?,2024-07-19,00:03:00,7,11148671,20407
14241,CNR1686983450,Success,CID464481,Mini,Mysore Road,Ramamurthy Nagar,No,992,Cash,37,3.4,4.0,#NAME?,2024-07-29,21:40:00,7,11148671,20407
14242,CNR1632660974,Success,CID578307,Prime SUV,Nagarbhavi,Sahakar Nagar,No,159,UPI,40,4.1,3.2,#NAME?,2024-07-14,05:47:00,7,11148671,20407
14243,CNR9701784076,Success,CID525035,eBike,Richmond Town,Hebbal,No,109,UPI,11,4.6,3.2,#NAME?,2024-07-08,14:45:00,7,11148671,20407
14244,CNR9095270681,Success,CID492161,Prime Sedan,JP Nagar,Kammanahalli,No,438,UPI,23,3.5,3.9,#NAME?,2024-07-07,12:13:00,7,11148671,20407
14245,CNR7444056028,Success,CID432339,Prime Plus,Varthur,Bannerghatta Road,No,291,UPI,23,3.3,4.5,#NAME?,2024-07-10,10:38:00,7,11148671,20407
14246,CNR1946255249,Canceled by Driver,CID115018,Bike,Sarjapur Road,Indiranagar,,143,,0,,,#NAME?,2024-07-07,19:17:00,7,11148671,20407
14247,CNR1714408178,Success,CID352510,Prime SUV,Sahakar Nagar,RT Nagar,No,593,Cash,22,3.8,3.8,#NAME?,2024-07-01,19:59:00,7,11148671,20407
14248,CNR8657460714,Canceled by Driver,CID241448,Bike,Devanahalli,Basavanagudi,,567,,0,,,#NAME?,2024-07-03,13:11:00,7,11148671,20407
14249,CNR6158057441,Success,CID647647,Prime Plus,Nagarbhavi,RT Nagar,No,355,UPI,6,3.6,4.7,#NAME?,2024-07-03,13:12:00,7,11148671,20407
14250,CNR3706482632,Canceled by Driver,CID107010,eBike,RT Nagar,Rajajinagar,,442,,0,,,#NAME?,2024-07-21,17:25:00,7,11148671,20407
14251,CNR4401335937,Driver Not Found,CID508748,Auto,Devanahalli,BTM Layout,,670,,0,,,#NAME?,2024-07-21,07:20:00,7,11148671,20407
14252,CNR1304508583,Canceled by Driver,CID756049,Prime SUV,Hosur Road,Jayanagar,,120,,0,,,#NAME?,2024-07-21,11:47:00,7,11148671,20407
14253,CNR6549568036,Success,CID610672,Auto,Shivajinagar,Mysore Road,No,325,Cash,4,4.5,4.7,#NAME?,2024-07-23,05:11:00,7,11148671,20407
14254,CNR1587392675,Success,CID727743,Prime Plus,KR Puram,Devanahalli,No,411,Cash,34,3.7,3.8,#NAME?,2024-07-03,20:24:00,7,11148671,20407
14255,CNR2210437057,Success,CID326390,Mini,HSR Layout,Chickpet,No,905,UPI,15,4.7,3.9,#NAME?,2024-07-16,03:20:00,7,11148671,20407
14256,CNR9313479120,Success,CID294917,Prime SUV,Banashankari,Kammanahalli,No,180,UPI,41,4.6,3.5,#NAME?,2024-07-08,19:32:00,7,11148671,20407
14257,CNR7158011081,Driver Not Found,CID482833,Prime SUV,BTM Layout,Marathahalli,,2267,,0,,,#NAME?,2024-07-16,13:00:00,7,11148671,20407
14258,CNR4180902818,Canceled by Driver,CID703220,Prime SUV,Yeshwanthpur,Shivajinagar,,241,,0,,,#NAME?,2024-07-23,03:37:00,7,11148671,20407
14259,CNR3182843523,Canceled by Driver,CID500080,Bike,Koramangala,Sahakar Nagar,,506,,0,,,#NAME?,2024-07-14,19:39:00,7,11148671,20407
14260,CNR4723780769,Driver Not Found,CID299829,Auto,Whitefield,Frazer Town,,133,,0,,,#NAME?,2024-07-14,11:31:00,7,11148671,20407
14261,CNR5430420162,Success,CID944207,eBike,Bellandur,Yeshwanthpur,No,433,Cash,45,3.1,4.7,#NAME?,2024-07-07,05:16:00,7,11148671,20407
14262,CNR5648941589,Success,CID870826,Prime Sedan,Hosur Road,KR Puram,No,643,UPI,26,3.7,3.6,#NAME?,2024-07-17,00:36:00,7,11148671,20407
14263,CNR6177124981,Driver Not Found,CID987913,Prime Plus,Langford Town,Langford Town,,246,,0,,,#NAME?,2024-07-24,13:29:00,7,11148671,20407
14264,CNR7331046500,Success,CID251807,Prime SUV,Bellandur,BTM Layout,No,1737,Cash,30,3.3,3.0,#NAME?,2024-07-06,07:14:00,7,11148671,20407
14265,CNR1603677271,Success,CID158293,Auto,Bannerghatta Road,Rajarajeshwari Nagar,No,280,UPI,9,4.2,4.0,#NAME?,2024-07-17,09:55:00,7,11148671,20407
14266,CNR8763676152,Success,CID205690,Prime SUV,Marathahalli,Frazer Town,No,194,Credit Card,10,4.4,4.9,#NAME?,2024-07-14,08:46:00,7,11148671,20407
14267,CNR5136595633,Success,CID105448,Bike,Yeshwanthpur,Peenya,No,936,Cash,7,3.5,3.7,#NAME?,2024-07-02,12:22:00,7,11148671,20407
14268,CNR5604534564,Canceled by Driver,CID758134,Prime SUV,Yeshwanthpur,Shivajinagar,,588,,0,,,#NAME?,2024-07-28,14:10:00,7,11148671,20407
14269,CNR3932422845,Driver Not Found,CID473103,Prime Plus,Padmanabhanagar,Whitefield,,196,,0,,,#NAME?,2024-07-11,18:36:00,7,11148671,20407
14270,CNR4529087626,Canceled by Driver,CID300408,eBike,Yelahanka,BTM Layout,,252,,0,,,#NAME?,2024-07-24,10:09:00,7,11148671,20407
14271,CNR2714573181,Canceled by Customer,CID383556,eBike,Yelahanka,Hennur,,150,,0,,,#NAME?,2024-07-13,04:40:00,7,11148671,20407
14272,CNR8402914974,Driver Not Found,CID597153,Prime Sedan,Bannerghatta Road,Devanahalli,,145,,0,,,#NAME?,2024-07-19,12:29:00,7,11148671,20407
14273,CNR9055226286,Success,CID264630,Mini,MG Road,Kammanahalli,No,208,Cash,44,4.8,3.8,#NAME?,2024-07-21,09:05:00,7,11148671,20407
14274,CNR6779966810,Success,CID268980,Prime SUV,Ulsoor,Rajarajeshwari Nagar,No,141,Cash,2,4.6,3.3,#NAME?,2024-07-13,22:11:00,7,11148671,20407
14275,CNR6571233648,Success,CID578155,Prime SUV,Hosur Road,Frazer Town,No,496,UPI,47,4.5,4.3,#NAME?,2024-07-12,02:20:00,7,11148671,20407
14276,CNR9515359052,Success,CID458350,Prime Plus,KR Puram,Rajajinagar,No,234,UPI,8,3.5,3.5,#NAME?,2024-07-28,12:54:00,7,11148671,20407
14277,CNR6428702528,Success,CID826913,Prime Plus,Hennur,Hulimavu,No,233,UPI,40,3.6,3.5,#NAME?,2024-07-01,15:55:00,7,11148671,20407
14278,CNR1999163819,Success,CID377877,Prime Plus,Vijayanagar,Rajajinagar,No,512,Cash,29,4.9,4.6,#NAME?,2024-07-26,16:48:00,7,11148671,20407
14279,CNR5059370544,Success,CID489748,Bike,Marathahalli,Rajajinagar,No,673,Cash,12,3.4,5.0,#NAME?,2024-07-23,06:00:00,7,11148671,20407
14280,CNR8964919884,Canceled by Driver,CID689865,Auto,RT Nagar,Vijayanagar,,405,,0,,,#NAME?,2024-07-17,09:43:00,7,11148671,20407
14281,CNR4842621387,Success,CID285202,eBike,BTM Layout,Kammanahalli,No,172,Cash,21,3.4,4.3,#NAME?,2024-07-02,13:55:00,7,11148671,20407
14282,CNR6491875957,Success,CID951459,eBike,Langford Town,Shivajinagar,No,312,UPI,25,4.3,3.1,#NAME?,2024-07-17,13:35:00,7,11148671,20407
14283,CNR2214430751,Canceled by Driver,CID576935,Bike,Sahakar Nagar,Jayanagar,,198,,0,,,#NAME?,2024-07-03,04:11:00,7,11148671,20407
14284,CNR2502852392,Success,CID474850,Mini,MG Road,JP Nagar,No,1600,Cash,28,4.2,4.9,#NAME?,2024-07-27,05:37:00,7,11148671,20407
14285,CNR6921721146,Success,CID695090,Prime Plus,Shantinagar,Nagarbhavi,No,356,Cash,2,3.5,3.4,#NAME?,2024-07-12,11:29:00,7,11148671,20407
14286,CNR9197627307,Success,CID468006,Prime Sedan,Frazer Town,BTM Layout,No,332,Cash,6,4.8,3.5,#NAME?,2024-07-24,22:58:00,7,11148671,20407
14287,CNR2920329725,Success,CID943395,Prime Sedan,Hennur,Banashankari,No,143,Cash,21,4.7,4.4,#NAME?,2024-07-19,00:57:00,7,11148671,20407
14288,CNR4100484931,Success,CID869456,Mini,Bellandur,Kadugodi,No,175,Cash,42,4.4,4.3,#NAME?,2024-07-16,23:00:00,7,11148671,20407
14289,CNR2461939969,Success,CID940408,Prime SUV,Shantinagar,Ramamurthy Nagar,No,544,Cash,9,3.8,4.8,#NAME?,2024-07-25,20:25:00,7,11148671,20407
14290,CNR5470707680,Success,CID109662,Prime SUV,RT Nagar,HSR Layout,No,1626,UPI,29,4.1,4.2,#NAME?,2024-07-15,03:29:00,7,11148671,20407
14291,CNR6780929949,Driver Not Found,CID387279,Bike,KR Puram,Hosur Road,,157,,0,,,#NAME?,2024-07-11,13:43:00,7,11148671,20407
14292,CNR9722181624,Driver Not Found,CID340622,Mini,Jayanagar,Vijayanagar,,572,,0,,,#NAME?,2024-07-23,03:39:00,7,11148671,20407
14293,CNR7624567110,Canceled by Driver,CID946499,Bike,Peenya,Frazer Town,,398,,0,,,#NAME?,2024-07-09,00:43:00,7,11148671,20407
14294,CNR4590252311,Canceled by Driver,CID238655,Prime SUV,Varthur,Shantinagar,,223,,0,,,#NAME?,2024-07-14,02:19:00,7,11148671,20407
14295,CNR5694173883,Canceled by Driver,CID770678,Prime Sedan,Hebbal,Bellandur,,142,,0,,,#NAME?,2024-07-29,18:55:00,7,11148671,20407
14296,CNR1102215124,Driver Not Found,CID238435,Mini,Sarjapur Road,Shivajinagar,,149,,0,,,#NAME?,2024-07-11,23:15:00,7,11148671,20407
14297,CNR5164736254,Success,CID606563,Prime Sedan,Peenya,Rajajinagar,No,2904,Cash,23,3.1,4.2,#NAME?,2024-07-08,14:44:00,7,11148671,20407
14298,CNR4596036170,Canceled by Driver,CID936445,Auto,Yelahanka,Ramamurthy Nagar,,979,,0,,,#NAME?,2024-07-13,02:41:00,7,11148671,20407
14299,CNR4299924204,Success,CID532168,Bike,Peenya,Ulsoor,No,292,UPI,31,4.0,3.2,#NAME?,2024-07-13,06:14:00,7,11148671,20407
14300,CNR1360776618,Canceled by Driver,CID206277,Prime Plus,Hosur Road,Shivajinagar,,441,,0,,,#NAME?,2024-07-11,18:41:00,7,11148671,20407
14301,CNR9091871879,Success,CID819628,Prime Sedan,Kengeri,Yelahanka,No,157,Cash,21,3.4,3.7,#NAME?,2024-07-28,08:36:00,7,11148671,20407
14302,CNR6435857814,Success,CID981349,Auto,Hosur Road,Bellandur,No,417,UPI,17,4.3,4.0,#NAME?,2024-07-08,19:20:00,7,11148671,20407
14303,CNR5222040339,Success,CID277975,Prime Sedan,Kengeri,Frazer Town,No,113,Cash,24,3.4,3.7,#NAME?,2024-07-24,14:08:00,7,11148671,20407
14304,CNR4262038777,Success,CID530529,Prime Sedan,Hulimavu,Hebbal,No,977,Cash,48,3.4,4.2,#NAME?,2024-07-08,10:56:00,7,11148671,20407
14305,CNR3664409517,Canceled by Driver,CID645206,Bike,Cox Town,Marathahalli,,2068,,0,,,#NAME?,2024-07-04,19:23:00,7,11148671,20407
14306,CNR4785734937,Canceled by Driver,CID669076,Mini,Majestic,Chamarajpet,,773,,0,,,#NAME?,2024-07-01,18:42:00,7,11148671,20407
14307,CNR8236240039,Canceled by Customer,CID602463,Bike,Whitefield,Kammanahalli,,357,,0,,,#NAME?,2024-07-08,10:59:00,7,11148671,20407
14308,CNR9357721333,Success,CID991866,Auto,Chickpet,KR Puram,No,805,UPI,15,4.5,4.1,#NAME?,2024-07-29,08:02:00,7,11148671,20407
14309,CNR6489112348,Canceled by Driver,CID277851,Bike,KR Puram,Yelahanka,,261,,0,,,#NAME?,2024-07-10,22:37:00,7,11148671,20407
14310,CNR1228725556,Success,CID528954,Auto,Peenya,BTM Layout,No,164,Cash,17,4.7,3.7,#NAME?,2024-07-21,09:20:00,7,11148671,20407
14311,CNR9382759261,Success,CID844185,Prime Plus,Sarjapur Road,Nagarbhavi,No,1681,Cash,27,4.4,4.7,#NAME?,2024-07-27,04:10:00,7,11148671,20407
14312,CNR5563472324,Success,CID915524,Mini,Varthur,Hebbal,No,1959,Cash,40,4.6,4.9,#NAME?,2024-07-30,00:09:00,7,11148671,20407
14313,CNR3816919492,Success,CID666632,Bike,Devanahalli,Peenya,No,789,Cash,32,3.3,3.1,#NAME?,2024-07-15,20:30:00,7,11148671,20407
14314,CNR3008391766,Driver Not Found,CID596171,Prime Sedan,Tumkur Road,Sahakar Nagar,,347,,0,,,#NAME?,2024-07-21,02:22:00,7,11148671,20407
14315,CNR2612296880,Canceled by Driver,CID691300,Prime Plus,Marathahalli,Hulimavu,,167,,0,,,#NAME?,2024-07-02,10:29:00,7,11148671,20407
14316,CNR2341622542,Success,CID260815,Bike,Mysore Road,Chickpet,Yes,366,UPI,29,3.5,4.4,#NAME?,2024-07-11,22:23:00,7,11148671,20407
14317,CNR5503896900,Success,CID576603,eBike,Rajajinagar,Frazer Town,No,413,Credit Card,41,3.7,4.6,#NAME?,2024-07-04,07:31:00,7,11148671,20407
14318,CNR3178612901,Driver Not Found,CID332129,Prime Sedan,Koramangala,Hosur Road,,2347,,0,,,#NAME?,2024-07-16,00:37:00,7,11148671,20407
14319,CNR4023666939,Success,CID840028,eBike,Cox Town,Hennur,No,473,Cash,36,3.7,3.8,#NAME?,2024-07-05,15:52:00,7,11148671,20407
14320,CNR9644063022,Success,CID888001,Prime Plus,Kengeri,Magadi Road,No,305,Credit Card,12,3.9,3.5,#NAME?,2024-07-07,19:45:00,7,11148671,20407
14321,CNR1056748515,Success,CID925796,eBike,Whitefield,Cox Town,Yes,454,UPI,31,4.6,3.2,#NAME?,2024-07-18,11:20:00,7,11148671,20407
14322,CNR3486264312,Success,CID995698,eBike,Shantinagar,Tumkur Road,No,249,UPI,42,3.0,3.9,#NAME?,2024-07-19,09:59:00,7,11148671,20407
